ID,Education,Marital_Status,Income,Kids,NumOfPurchases,Age,Product_1,Product_2
10795,PhD,Married,37401.0,1,7,51,32937,42025
11110,Graduation,Single,3502.0,1,0,51,17298,22827
2408,Graduation,Married,58597.0,2,32,48,48829,40257
202,PhD,Widow,82032.0,0,17,76,18027,44736
7998,Graduation,Together,28087.0,2,9,66,21913,44602
830,PhD,Single,74004.0,0,15,37,33207,48578
3536,Graduation,Together,19740.0,1,7,64,40338,35760
6050,2n Cycle,Married,57036.0,1,26,49,36364,2315
125,2n Cycle,Together,53083.0,2,17,66,19466,38532
3463,PhD,Married,69283.0,1,27,49,5568,7337
2804,Master,Single,46098.0,2,11,49,42576,28253
3745,2n Cycle,Married,23331.0,1,8,36,32521,33320
9771,2n Cycle,Single,23331.0,1,17,36,26618,47511
451,Graduation,Single,9255.0,1,5,35,7830,15390
10530,PhD,Widow,67786.0,0,16,65,47444,22276
1079,PhD,Married,71969.0,1,19,53,1857,11195
8920,Master,Single,59235.0,1,28,57,21528,7830
6678,Graduation,Together,31928.0,1,9,35,41859,22542
3852,Master,Together,74881.0,2,27,63,48918,16056
528,Graduation,Married,65819.0,0,20,46,23836,48578
73,PhD,Single,51411.0,3,4,71,2631,22090
5589,Graduation,Divorced,51983.0,1,24,60,41238,39508
10212,Master,Together,42386.0,1,7,38,28179,27214
6365,2n Cycle,Married,30390.0,0,6,37,10611,10265
5636,Graduation,Single,30983.0,0,8,61,17589,37422
591,Graduation,Widow,66033.0,1,20,67,12298,42528
2217,2n Cycle,Married,37284.0,2,4,49,49954,4211
2544,Master,Divorced,57530.0,1,7,73,23114,44351
7725,2n Cycle,Married,76800.0,0,16,59,24322,13142
8091,Graduation,Married,63943.0,1,17,68,46982,13387
7321,Graduation,Together,76081.0,0,14,62,44736,43441
5462,Graduation,Married,67445.0,1,32,50,42943,45928
7791,Master,Married,37054.0,2,6,57,37422,8211
955,Master,Together,47175.0,2,17,62,34301,15390
4037,Graduation,Divorced,31859.0,1,4,48,30198,24434
6642,Graduation,Divorced,27215.0,3,11,63,1043,36782
2793,PhD,Divorced,70179.0,1,26,48,17394,30571
5424,Graduation,Married,39922.0,1,9,41,39397,16992
879,Master,Married,49681.0,2,21,48,29916,42576
9530,Graduation,Married,24645.0,1,4,36,31820,2599
4828,Graduation,Divorced,79865.0,1,21,70,42384,36742
10699,Graduation,Married,44322.0,1,8,39,29979,7045
1497,Graduation,Single,47958.0,1,16,72,39159,37904
7476,Master,Single,63972.0,1,23,60,19892,37034
4390,Graduation,Together,75315.0,1,23,70,32937,49028
10478,PhD,Married,55517.0,2,23,74,18532,30552
1081,PhD,Married,75283.0,3,25,67,33978,47370
4261,PhD,Single,82800.0,0,26,78,49028,9523
9916,Graduation,Married,38998.0,2,8,70,26441,22308
5350,Master,Single,90638.0,0,18,33,21349,4711
8135,Master,Married,27161.0,1,5,38,19442,32924
8685,Graduation,Married,42014.0,1,20,47,8203,17563
4967,PhD,Together,38201.0,1,15,64,1832,9178
2130,Graduation,Together,45203.0,2,8,42,17298,37521
9298,PhD,Together,81574.0,0,18,77,42132,7830
8175,Graduation,Married,34935.0,0,8,32,46329,20541
6257,Master,Single,60482.0,1,17,48,44320,1523
3790,Graduation,Together,34633.0,3,4,68,19307,38795
9952,Master,Together,78093.0,0,17,77,42746,29550
3503,Graduation,Divorced,82460.0,0,15,74,40655,7045
5223,Master,Together,45903.0,1,8,58,2443,44351
4608,Graduation,Divorced,81361.0,0,27,37,24485,4704
1626,PhD,Divorced,35860.0,2,6,51,27208,3124
4764,Master,Together,40442.0,2,12,72,33932,22764
2471,Graduation,Married,61482.0,0,12,59,3778,9759
5892,Graduation,Married,34968.0,1,17,44,44086,11892
2612,Graduation,Married,75794.0,0,25,37,2988,34356
4971,PhD,Together,31497.0,1,10,62,27567,18903
5185,Graduation,Married,74268.0,0,13,69,36948,34106
10069,Basic,Together,13724.0,1,5,36,26441,20551
2262,Master,Together,45143.0,1,15,59,22398,23946
1131,PhD,Single,52569.0,1,7,57,4535,41527
1041,PhD,Single,48432.0,1,19,51,7328,30880
24,Master,Together,17144.0,2,12,64,38456,49576
3409,Graduation,Single,36108.0,1,15,40,7858,22289
7022,Graduation,Married,76445.0,1,21,53,20541,7366
7943,PhD,Married,36663.0,1,6,49,22090,32775
5272,Master,Married,53843.0,1,20,59,23196,45670
5453,Master,Married,90226.0,0,24,68,24298,18292
2565,Master,Divorced,70638.0,0,20,69,24485,2454
800,Graduation,Together,44512.0,2,6,64,46791,12533
11092,Graduation,Married,27116.0,2,7,63,32137,2631
5062,PhD,Married,54072.0,2,5,61,11926,19466
8969,Graduation,Married,71855.0,1,25,47,34901,2328
4656,2n Cycle,Single,51250.0,1,24,34,18900,14211
4480,Master,Married,60432.0,1,19,51,12295,31424
9971,PhD,Married,65526.0,1,17,60,21110,23581
6729,Graduation,Single,68655.0,0,21,36,13387,27632
1773,2n Cycle,Married,12393.0,0,6,46,46963,42167
9242,Graduation,Single,64509.0,0,19,34,35156,46105
1764,Graduation,Single,33955.0,1,15,49,19732,45536
6215,Graduation,Married,31353.0,2,6,47,2315,17614
10099,Graduation,Married,55434.0,1,24,40,21455,48213
5423,Graduation,Together,28359.0,1,4,41,43262,37422
940,Graduation,Single,57100.0,1,14,37,19632,19094
3011,Graduation,Married,69139.0,1,11,59,38800,701
3298,Master,Married,52973.0,1,31,68,39476,46966
8286,PhD,Together,51717.0,1,8,59,10431,40401
9668,Graduation,Married,18793.0,1,9,53,19710,1936
5120,2n Cycle,Together,66664.0,0,19,42,17563,11892
6097,Graduation,Single,50664.0,2,24,65,22827,1638
7019,Graduation,Together,54414.0,2,13,61,26804,7276
7408,PhD,Married,54549.0,1,12,72,48314,21099
8041,PhD,Widow,47111.0,1,21,53,19892,17871
252,PhD,Divorced,41003.0,0,17,61,32927,13753
9986,Graduation,Together,19444.0,1,10,42,29835,11855
3276,2n Cycle,Together,36301.0,1,7,48,12502,42528
3859,PhD,Together,73059.0,1,26,77,29792,2882
3570,PhD,Together,42731.0,1,13,55,29979,4704
3783,PhD,Married,52854.0,2,9,65,3574,4390
10207,Graduation,Together,22775.0,1,4,46,22896,36389
10906,PhD,Together,46681.0,2,16,76,31841,6770
3427,PhD,Married,59821.0,1,26,69,11107,12298
5209,Graduation,Divorced,50002.0,1,19,70,20551,24322
10711,Graduation,Married,69755.0,0,22,79,34874,18906
10785,Graduation,Married,44078.0,2,7,55,4535,44956
2814,Master,Together,30560.0,1,5,48,39323,43262
6866,Master,Together,35924.0,2,5,55,10367,15742
1665,PhD,Divorced,64140.0,2,18,60,33972,14960
6575,Graduation,Together,56386.0,2,25,43,48368,4535
3829,Basic,Together,24594.0,1,5,45,22643,20793
3091,2n Cycle,Together,75774.0,1,21,43,19162,18900
10141,Master,Divorced,39228.0,0,4,64,13387,17638
5177,Master,Married,58494.0,1,16,50,36742,4211
7005,Graduation,Single,58684.0,0,21,43,28253,43441
6409,Graduation,Divorced,57136.0,0,20,57,10106,49767
7485,PhD,Widow,56551.0,2,10,74,41116,41991
8079,Graduation,Married,22448.0,1,9,42,21877,15297
8395,Graduation,Single,82014.0,0,22,63,7276,29007
10352,Graduation,Widow,34213.0,2,9,61,15346,46348
4931,Graduation,Together,157146.0,0,28,47,17435,32927
13,PhD,Widow,25358.0,1,6,77,31625,40526
1834,Master,Single,35544.0,1,6,46,21520,2599
2285,Master,Together,36634.0,1,15,70,3124,17589
2295,PhD,Married,62670.0,1,22,70,39581,27555
1378,2n Cycle,Together,50334.0,1,23,52,25598,9768
2781,Graduation,Single,72066.0,0,17,43,18027,6811
1165,PhD,Single,50729.0,2,24,66,13497,2599
1404,Graduation,Together,34916.0,2,13,56,25137,45957
6457,Graduation,Divorced,64892.0,1,24,48,31244,39397
2639,Graduation,Single,43602.0,2,9,58,12533,11678
8299,PhD,Single,33996.0,0,6,35,12973,29288
6437,2n Cycle,Single,41473.0,1,6,39,39962,37989
6912,PhD,Married,63246.0,2,22,57,5597,39990
7327,PhD,Married,36732.0,2,9,65,7139,7830
5299,PhD,Married,69084.0,1,25,54,42791,21358
4127,PhD,Married,77766.0,1,34,57,7489,46534
8143,PhD,Single,37929.0,0,13,39,30567,8622
1964,Graduation,Together,86610.0,0,18,73,45586,24322
3690,Master,Married,80141.0,0,22,38,42375,35337
3433,2n Cycle,Married,72635.0,0,21,69,12973,41589
3389,Graduation,Married,69016.0,1,34,54,41991,40257
4712,2n Cycle,Together,20193.0,0,7,33,9868,19094
1170,Graduation,Married,27573.0,1,14,49,34951,45824
6347,Basic,Single,15862.0,1,5,45,42025,42584
4065,PhD,Married,49544.0,1,16,48,37080,24322
8230,Graduation,Married,33228.0,1,6,44,46504,22113
1215,Graduation,Together,70440.0,0,23,46,24373,4779
5939,Graduation,Together,38232.0,2,11,53,3203,22276
2156,PhD,Married,22554.0,2,10,69,42542,9983
7788,PhD,Married,23536.0,1,4,41,19229,1638
10323,Graduation,Married,49413.0,1,13,72,41289,21358
7947,Graduation,Married,42231.0,2,5,55,35096,1857
1891,Master,Divorced,78789.0,0,16,44,16589,37989
2570,Graduation,Together,56534.0,1,25,56,20050,48317
9256,Graduation,Single,58350.0,1,27,53,3574,13043
295,Graduation,Single,81217.0,0,22,35,16550,13322
7397,Graduation,Single,49090.0,1,21,73,41495,14171
6349,Master,Divorced,61787.0,0,19,37,35116,43378
10790,PhD,Married,18169.0,1,4,39,30005,36056
10398,2n Cycle,Single,24336.0,1,4,43,22542,40858
2431,Graduation,Married,18222.0,0,6,34,45888,41544
550,Graduation,Divorced,62335.0,1,21,72,45557,3700
1890,2n Cycle,Together,42033.0,2,4,53,12588,11914
10742,PhD,Married,86580.0,0,11,41,2265,46982
10356,PhD,Divorced,41437.0,2,5,67,7197,33224
4676,Master,Widow,73705.0,2,25,73,6770,2445
8852,Graduation,Married,61064.0,1,28,48,24485,1765
3565,Master,Married,38452.0,2,9,69,47946,15407
5294,Graduation,Single,18358.0,1,10,35,26176,41991
1958,PhD,Together,55012.0,1,25,51,2772,40251
7349,Basic,Together,9722.0,1,11,51,34301,481
8799,PhD,Married,38175.0,1,11,40,40582,48314
1351,Master,Together,58656.0,1,32,68,36093,36820
1045,Graduation,Together,52117.0,1,13,59,36841,1523
7732,Graduation,Married,64813.0,1,20,46,13633,4102
8070,PhD,Married,54222.0,1,12,51,2606,29134
477,Graduation,Married,83512.0,0,22,38,48750,11914
7832,Master,Married,77520.0,1,23,65,49028,21579
2202,Graduation,Together,41154.0,1,6,46,44602,48750
7396,Graduation,Married,80398.0,0,26,58,16550,28253
4055,Basic,Single,18746.0,1,8,32,20377,42943
10340,Graduation,Together,35196.0,1,18,40,36476,36073
10091,Graduation,Single,60230.0,1,17,68,27184,30005
7629,Graduation,Married,22108.0,2,7,47,46632,3082
10640,Graduation,Together,44392.0,2,14,50,23946,1242
3498,PhD,Married,55424.0,1,25,48,41495,36364
6742,Graduation,Married,17688.0,1,4,45,44320,42208
1172,PhD,Married,92491.0,0,25,41,23114,41527
569,Graduation,Single,90273.0,0,19,33,44351,12973
4686,PhD,Widow,82571.0,0,24,62,42218,15660
1381,PhD,Single,38513.0,1,17,42,33959,44956
2634,Master,Single,16653.0,1,9,45,23346,48405
10905,Graduation,Together,42586.0,2,16,69,42953,30835
1744,Basic,Single,23529.0,1,5,59,6179,12973
1000,Master,Together,74881.0,2,27,63,38177,26877
3828,Graduation,Married,71107.0,1,28,73,1837,28624
8605,PhD,Together,46910.0,2,7,60,34951,33978
10304,Graduation,Married,18690.0,0,5,65,33932,48918
4351,Graduation,Divorced,37244.0,2,5,69,16847,47641
10129,Graduation,Together,82427.0,0,21,58,22896,39640
2499,2n Cycle,Single,75342.0,1,18,66,45347,33686
10092,Graduation,Divorced,70044.0,1,26,70,3574,1981
7500,Graduation,Single,79146.0,2,19,57,3579,42943
5796,Graduation,Married,77437.0,0,23,61,31820,41495
10556,Graduation,Married,54984.0,1,17,65,21275,925
1064,PhD,Married,42403.0,1,5,53,11505,47370
48,Graduation,Together,55761.0,1,10,60,30198,37989
7610,Graduation,Together,37292.0,1,19,41,40810,31568
263,PhD,Single,45576.0,0,8,79,15346,30802
10814,Graduation,Together,70321.0,0,25,77,47946,2988
9710,PhD,Divorced,58086.0,1,23,55,16777,22798
9292,Graduation,Married,81795.0,0,23,72,38867,24706
10250,Basic,Together,28389.0,0,4,77,27766,22798
7881,Master,Married,66835.0,0,24,78,44351,40532
5847,Graduation,Divorced,69901.0,1,23,55,35760,34437
737,PhD,Married,80360.0,0,15,75,42387,48959
3571,PhD,Together,63342.0,1,19,63,556,28341
7807,Graduation,Married,44989.0,1,16,50,42186,6234
3878,2n Cycle,Single,31859.0,1,5,44,11945,31483
5092,PhD,Widow,51569.0,1,19,75,17394,19769
2154,Graduation,Widow,30372.0,2,8,53,40063,36747
5394,Basic,Single,16014.0,2,10,45,43262,34097
3798,Graduation,Married,41120.0,2,9,56,21275,25467
3524,Master,Single,39763.0,1,10,53,41731,18779
5247,PhD,Married,38725.0,2,7,69,44086,36476
5883,Graduation,Married,77981.0,1,21,52,11795,21349
2118,2n Cycle,Married,62905.0,1,20,60,7139,40542
8812,2n Cycle,Divorced,13533.0,1,7,45,16992,7337
6616,Graduation,Together,59481.0,1,16,49,33068,49981
2797,Graduation,Married,72117.0,1,26,47,18246,925
4328,2n Cycle,Married,21955.0,1,8,38,10961,26877
9167,Graduation,Married,67131.0,1,26,68,43378,41148
10560,PhD,Single,36802.0,1,5,44,1164,24485
2631,Graduation,Together,71853.0,0,17,42,23196,12928
8312,Basic,Married,28249.0,0,6,63,941,47370
5534,Master,Married,47808.0,1,10,49,28877,11795
5093,PhD,Divorced,25509.0,1,9,50,36670,45586
7592,PhD,Married,51012.0,0,10,78,39508,46713
8895,Graduation,Single,70596.0,0,21,39,2445,11585
8584,PhD,Together,85431.0,0,17,72,22542,18800
2694,Graduation,Married,42664.0,1,5,57,46910,8890
8910,Graduation,Together,42586.0,2,16,69,49767,34901
7433,Graduation,Single,29760.0,1,12,39,32775,7827
164,PhD,Married,28973.0,0,13,47,34595,24262
10477,PhD,Together,39435.0,1,7,51,11734,34874
2681,2n Cycle,Married,65370.0,0,19,40,42025,2882
5150,Basic,Single,20194.0,1,7,45,16847,31433
5283,PhD,Single,42473.0,2,10,48,30824,26176
9645,Graduation,Married,64590.0,0,24,56,8164,38108
10678,Graduation,Together,71232.0,1,25,65,2631,7045
7261,Graduation,Together,34600.0,2,17,53,17589,44919
9648,Graduation,Single,46904.0,2,14,57,17314,31820
2870,Graduation,Married,49094.0,1,20,51,13387,16892
8008,Graduation,Together,36075.0,1,7,41,9868,1164
1513,2n Cycle,Together,60839.0,2,29,45,12698,45911
6173,Graduation,Together,77298.0,1,24,45,11765,43310
1419,Graduation,Together,34026.0,2,9,74,29792,36388
9150,PhD,Single,48918.0,2,7,61,10427,34356
7960,2n Cycle,Together,82122.0,0,26,62,45891,17951
1250,Graduation,Single,37697.0,1,7,48,46292,1857
9905,Graduation,Together,34074.0,2,14,72,7622,46195
10691,Master,Married,28520.0,2,5,64,40172,43128
7002,Graduation,Single,62535.0,1,14,69,11678,23581
2952,Master,Single,36273.0,1,8,47,45888,4952
8439,Graduation,Together,63404.0,2,15,60,36364,10367
762,2n Cycle,Together,75774.0,1,21,43,14422,35092
2831,Graduation,Together,78416.0,1,26,48,7489,36892
6977,Graduation,Together,75702.0,1,29,50,21097,4779
6289,Master,Together,59385.0,2,10,73,530,11435
4168,Graduation,Single,37070.0,2,23,58,2599,1981
8397,Graduation,Married,44689.0,2,6,73,44287,41544
9284,Graduation,Together,53977.0,1,27,66,30567,48829
6237,PhD,Single,7144.0,2,25,58,46632,47370
3130,Graduation,Single,18701.0,2,10,60,32775,13387
1619,Graduation,Married,90369.0,0,17,68,7622,45928
1990,PhD,Single,63159.0,0,17,50,2328,4779
5513,Graduation,Together,37758.0,2,6,58,16992,32937
269,PhD,Single,46757.0,1,21,61,32775,31405
8093,Master,Married,79734.0,0,14,55,4711,42576
10513,Graduation,Together,63207.0,0,12,32,15262,26441
10177,Graduation,Divorced,72071.0,1,20,70,9452,31424
2549,PhD,Together,21840.0,1,5,41,34453,27723
5782,2n Cycle,Together,58582.0,1,22,42,11678,12570
10057,Graduation,Single,72282.0,0,22,73,37080,21099
10307,Graduation,Married,50387.0,2,19,68,11945,18800
8566,PhD,Together,32583.0,2,4,63,34951,37927
2415,Graduation,Together,62568.0,1,16,62,42746,28040
5684,Master,Divorced,44635.0,2,7,53,36364,27678
8334,Master,Single,33316.0,2,10,53,9055,31424
9166,Graduation,Married,63967.0,1,23,56,34097,46184
1440,2n Cycle,Together,52513.0,0,25,46,33154,36056
78,Graduation,Married,25293.0,1,5,55,36782,37211
5441,PhD,Widow,54111.0,1,15,59,43310,31985
5302,Graduation,Together,78394.0,0,16,38,38941,34310
4687,Master,Married,80739.0,0,24,66,6754,34097
1087,Master,Together,22669.0,1,10,49,43378,38487
6859,Graduation,Single,29236.0,1,9,37,41629,18884
9860,Graduation,Together,44911.0,1,12,65,46504,5513
7129,PhD,Married,54693.0,1,31,62,29154,7342
5866,Graduation,Together,48186.0,1,12,50,36832,33959
10521,Graduation,Married,54809.0,2,12,47,40446,43013
7393,Graduation,Together,41580.0,2,9,46,26310,3203
7849,PhD,Married,80336.0,0,25,54,8904,46105
332,Graduation,Married,47743.0,1,14,67,41407,3352
9847,2n Cycle,Married,62972.0,1,16,69,36782,23114
531,PhD,Divorced,57333.0,1,33,70,31424,46982
9576,PhD,Together,32313.0,1,11,42,20074,33978
6906,Master,Widow,84953.0,0,18,71,25862,29792
7419,Master,Divorced,27071.0,1,7,56,39581,37521
3170,Master,Together,68148.0,0,15,67,47511,4711
8527,Master,Together,65735.0,2,19,59,4711,6811
7872,PhD,Married,86836.0,0,23,49,23196,33207
9931,PhD,Married,4023.0,2,15,61,35096,38332
10595,Graduation,Married,30093.0,0,6,34,10265,36670
4609,PhD,Married,57705.0,1,18,58,41123,48479
5010,Graduation,Single,25008.0,1,6,36,31954,8904
4427,2n Cycle,Single,83257.0,0,28,29,17159,38795
11148,Graduation,Together,22280.0,1,4,49,33207,8988
1168,PhD,Married,72159.0,0,21,46,39355,44146
9595,Graduation,Together,64260.0,0,14,63,22113,37521
10163,PhD,Single,82733.0,0,20,40,24706,5513
2886,Master,Divorced,74290.0,1,32,53,2315,19892
6710,Master,Single,58217.0,3,7,73,11926,29550
5316,Master,Together,21024.0,0,7,48,40232,32183
9029,PhD,Married,70116.0,0,23,52,37365,25467
521,Graduation,Together,54006.0,1,18,39,40526,38332
1459,PhD,Married,69063.0,1,14,58,6811,11932
10241,2n Cycle,Divorced,11448.0,0,4,49,7776,31405
1630,Graduation,Single,61825.0,1,15,45,33523,48707
3254,Graduation,Married,70886.0,1,14,53,3876,35066
9064,Graduation,Married,69109.0,0,20,42,45670,38108
3678,Graduation,Widow,60208.0,2,29,51,40338,48317
4227,Master,Together,32889.0,2,9,56,7971,41544
9467,Graduation,Single,34738.0,1,5,40,7197,604
8486,Master,Together,30538.0,1,17,53,45313,40952
2186,2n Cycle,Together,82326.0,0,22,47,45824,26825
3286,PhD,Divorced,26642.0,1,7,57,2988,48714
8602,Graduation,Divorced,69932.0,1,26,60,42218,16550
3722,Graduation,Single,44503.0,2,7,52,18906,40401
6715,PhD,Single,60200.0,1,25,76,15834,12570
4796,Graduation,Divorced,49638.0,1,5,72,39476,35732
9612,2n Cycle,Single,23830.0,0,5,37,35066,39397
3766,Master,Widow,33051.0,0,21,65,21099,21455
1399,Graduation,Married,72905.0,0,20,66,1523,8930
1570,PhD,Together,69702.0,1,26,73,40257,13390
3426,Graduation,Divorced,70300.0,1,26,49,47511,16589
3074,PhD,Married,70643.0,0,18,40,40172,29550
8341,PhD,Married,30396.0,1,6,55,24781,42870
5180,PhD,Divorced,50616.0,1,10,56,6811,40232
6461,Master,Single,62772.0,1,23,55,40440,39323
7679,PhD,Single,30298.0,0,6,39,12570,28877
10702,Graduation,Single,52413.0,1,17,40,17589,43262
7505,PhD,Married,44155.0,2,5,67,46966,26310
5113,PhD,Divorced,86979.0,0,16,53,42025,5530
10858,Graduation,Together,76532.0,2,25,49,16175,31487
2961,Graduation,Married,42081.0,1,15,42,38332,6319
2747,PhD,Married,67546.0,0,20,36,33959,42870
3010,Master,Together,88420.0,0,20,35,26176,45888
5790,Graduation,Married,31158.0,1,7,39,31625,22868
6892,Graduation,Divorced,61671.0,1,28,56,2655,12997
1743,Graduation,Single,69719.0,0,11,50,8164,30571
3578,Graduation,Divorced,49160.0,1,12,75,41238,43563
8462,Basic,Together,24882.0,1,5,46,36948,26618
5558,PhD,Single,90933.0,0,15,70,3509,7416
4619,PhD,Single,113734.0,0,27,79,13495,18903
8780,PhD,Together,59292.0,1,18,74,28430,28055
10789,PhD,Married,45759.0,2,7,60,8703,46105
10779,Graduation,Single,22148.0,0,5,41,22276,16630
5896,Master,Married,73395.0,0,15,37,36820,5568
2337,Graduation,Divorced,29819.0,1,9,53,5421,24577
10951,Graduation,Married,45688.0,1,14,56,45670,16847
544,Graduation,Married,62820.0,0,14,70,1832,9868
17,PhD,Married,60491.0,1,28,53,19229,19769
10680,Graduation,Together,33235.0,1,7,38,29916,17898
3265,Graduation,Married,35701.0,0,5,65,38161,14422
5623,Master,Married,31535.0,1,5,44,38538,2454
5832,2n Cycle,Together,92556.0,0,21,64,44736,41123
5544,Graduation,Single,67384.0,1,22,54,31662,7276
6417,Master,Together,80573.0,0,24,53,19094,17008
5831,Graduation,Married,77870.0,1,18,57,4390,17435
7101,PhD,Widow,52278.0,1,31,61,17589,38800
10176,Graduation,Single,57107.0,1,23,56,37034,32521
2326,Graduation,Married,18929.0,0,6,34,33379,8904
4385,PhD,Single,36038.0,1,8,43,45824,33686
2929,Graduation,Single,20180.0,0,8,48,1936,29792
10686,PhD,Together,34230.0,2,4,59,44956,47946
2546,2n Cycle,Single,31878.0,1,6,47,4102,46791
3283,2n Cycle,Married,70932.0,1,22,52,32183,27376
3138,Graduation,Single,91249.0,0,22,68,3331,38487
4994,Master,Single,77598.0,0,26,81,37927,31433
7966,Graduation,Single,80982.0,2,30,65,530,8930
3112,Master,Married,22701.0,1,5,47,941,38031
10872,PhD,Married,55212.0,1,20,55,29612,17898
2181,Graduation,Married,70617.0,0,14,54,44287,21399
1867,Graduation,Single,64849.0,0,19,67,23789,45269
1518,Master,Married,62694.0,2,24,59,24186,7011
5734,PhD,Married,61917.0,2,7,50,10611,37360
2878,PhD,Married,67472.0,1,15,77,34453,46184
1458,Master,Married,21059.0,1,9,42,31483,11620
7007,Master,Married,29543.0,2,8,56,46632,9452
6200,Graduation,Married,75903.0,1,23,73,18812,11926
1403,2n Cycle,Together,34984.0,2,6,49,44602,41589
4827,PhD,Single,54998.0,1,20,68,925,17372
6250,PhD,Widow,54356.0,1,24,75,1295,25598
9291,Master,Married,34242.0,1,4,65,41716,46184
2478,Graduation,Married,25410.0,1,6,51,34836,26618
1139,PhD,Married,73356.0,0,22,40,9353,25585
5138,Graduation,Together,28320.0,1,5,74,32506,43971
5393,Graduation,Single,23763.0,1,5,47,25137,48959
10413,Graduation,Married,72570.0,0,23,40,34595,10106
5015,Master,Married,34529.0,1,9,48,33723,39355
10868,Graduation,Widow,70792.0,0,19,73,556,26825
10676,Graduation,Married,63211.0,0,20,42,35760,27678
2495,Master,Married,83891.0,1,22,50,3731,31424
7842,Graduation,Single,36065.0,2,9,56,16437,530
9955,Graduation,Together,39898.0,1,9,70,34301,42132
6663,PhD,Single,51141.0,0,9,84,2882,34874
2162,Graduation,Married,56939.0,1,18,48,9178,34453
3434,Graduation,Single,80872.0,0,19,73,3220,39318
7919,PhD,Together,72335.0,0,23,48,6234,37211
5626,PhD,Single,61798.0,0,16,60,11734,10427
6428,PhD,Widow,76842.0,0,17,74,31487,4211
8514,Graduation,Together,29478.0,1,5,48,1765,32927
10448,Graduation,Single,46998.0,1,18,68,11435,29749
2109,Graduation,Single,96843.0,0,28,34,45557,14428
7530,PhD,Widow,56551.0,2,10,74,17372,8010
8925,Master,Married,70053.0,1,26,59,15660,40446
3009,PhD,Widow,71670.0,0,15,62,37989,44351
6355,Graduation,Married,44359.0,2,9,46,20050,24781
3517,Graduation,Single,40887.0,2,10,72,24434,26877
1158,Graduation,Divorced,48877.0,1,8,58,35732,12497
6203,Graduation,Together,74485.0,0,26,77,14428,37209
7165,Graduation,Together,64474.0,1,22,52,12687,34935
3595,Graduation,Together,77226.0,1,28,61,46504,21455
8537,Graduation,Widow,72643.0,0,21,75,40042,24577
4331,Master,Together,85738.0,0,21,46,1981,31483
6281,Graduation,Divorced,55686.0,1,16,58,33723,29749
4338,Graduation,Single,39062.0,1,5,41,46195,41773
2452,Graduation,Together,34600.0,2,17,53,24577,45888
9507,Graduation,Married,40794.0,1,16,49,45536,46534
8360,2n Cycle,Married,54690.0,2,12,53,41773,33522
10311,Graduation,Married,4428.0,1,25,55,18779,3124
5117,2n Cycle,Married,32632.0,0,18,61,604,17314
4867,PhD,Single,38236.0,2,11,56,1765,14711
9289,Graduation,Married,36781.0,1,6,45,22485,21275
10913,Master,Single,31385.0,1,4,40,18377,1832
3032,Graduation,Married,24570.0,1,11,40,13379,12497
8524,PhD,Divorced,25509.0,1,9,50,26618,46534
3334,Graduation,Married,94642.0,0,21,73,48213,12928
4470,Master,Married,58646.0,1,8,62,12687,47195
1406,Graduation,Single,53201.0,2,22,49,12545,14232
8619,Graduation,Together,21994.0,1,4,67,21579,2631
10821,Graduation,Married,57113.0,2,16,46,21110,8827
4552,Graduation,Married,51373.0,0,12,33,21097,36364
898,Graduation,Married,23477.0,1,10,38,35156,28253
9797,Graduation,Married,58116.0,1,16,68,26310,29650
10949,PhD,Divorced,72968.0,0,19,61,42953,2445
8212,Master,Married,39791.0,1,10,53,19053,7567
6248,Master,Single,91712.0,0,27,77,24298,36820
10164,Graduation,Single,94472.0,1,16,66,22113,34301
4547,Graduation,Together,13672.0,2,6,64,45557,14428
6815,2n Cycle,Married,96547.0,0,21,44,40257,15856
4122,Graduation,Married,79205.0,0,16,49,48959,31820
10841,PhD,Together,56559.0,1,18,49,43979,701
5370,PhD,Married,32644.0,1,18,51,40582,1295
176,2n Cycle,Single,67506.0,1,12,44,3778,36260
4860,Graduation,Single,24206.0,1,5,54,31985,23196
10757,PhD,Divorced,28420.0,1,4,57,6319,6754
4023,Graduation,Married,22979.0,1,10,54,2315,9785
6679,Graduation,Single,33279.0,0,4,58,10550,22643
9923,Master,Single,46423.0,2,9,52,29134,45888
7181,Graduation,Married,30368.0,1,7,47,42870,16847
3599,Graduation,Married,63684.0,1,23,54,33959,13633
405,Graduation,Divorced,41638.0,1,17,60,18027,46184
6870,PhD,Divorced,68805.0,1,12,65,42121,42384
832,PhD,Together,65814.0,1,23,58,34310,6234
2002,Graduation,Divorced,71964.0,0,17,66,1453,29288
3657,Graduation,Single,39146.0,1,11,38,42584,8703
500,Graduation,Together,96876.0,0,24,47,22873,48750
1951,Basic,Married,34445.0,0,27,43,41495,34901
3262,Graduation,Single,68281.0,0,25,66,2447,13633
4102,2n Cycle,Married,37284.0,2,4,49,45944,20251
7042,Graduation,Married,36790.0,0,6,41,6179,22643
10598,Graduation,Together,27943.0,2,8,57,15834,28179
255,Graduation,Divorced,22263.0,2,6,73,48405,31424
2375,Graduation,Together,30261.0,3,4,52,45888,5597
9829,Graduation,Together,28587.0,1,9,46,26825,43128
6214,Master,Married,43815.0,1,6,42,19053,31948
4954,Graduation,Married,48195.0,2,17,68,39476,12997
7861,Master,Married,77027.0,1,19,72,9523,42167
4837,PhD,Married,71322.0,1,28,59,9452,17898
9423,Master,Married,32765.0,1,8,45,49767,13945
